student_id,minutes_watched,paid_in_q2
148674,6.65,0
148677,0.9,0
148682,3.3667,0
148691,0.2167,0
148703,46.9333,0
148706,1.85,0
148719,7.6833,0
148721,95.2833,0
148724,34.7667,0
148726,0.25,0
148728,0.4333,0
148729,50.0833,0
148734,2.5167,0
148737,0.8833,0
148750,0.2833,0
148753,42.9167,0
148756,105.4167,0
148767,5.9,0
148790,0.4,0
148795,1.4333,0
148797,1.9167,0
148804,0.6333,0
148818,0.0667,0
148822,21.65,0
148830,0.7,0
148833,5.6333,0
148845,26.1167,0
148848,72.5167,0
148850,0.2667,0
148855,0.3,0
148871,2.1667,0
148873,49.85,0
148877,0.3333,0
148878,0.25,0
148881,0.9833,0
148887,4.2333,0
148891,24.1,0
148909,5.0833,0
148915,29.0833,0
148925,25.2,0
148934,33.1333,0
148936,80.4,0
148949,0.5333,0
148989,2.3333,0
148990,14.5167,0
148992,8.8167,0
149014,16.6167,0
149016,0.1,0
149036,0.0833,0
149043,16.9333,0
149045,12.9667,0
149063,2.4667,0
149073,0.7,0
149079,2.7,0
149089,0.2,0
149095,46.7667,0
149099,9.5,0
149112,2.2333,0
149136,0.6333,0
149148,4.1167,0
149167,5.9167,0
149169,0.45,0
149175,0.6167,0
149186,0.7,0
149187,18.1333,0
149191,8.5833,0
149206,19.6667,0
149235,0.0667,0
149266,0.65,0
149309,2.2,0
149324,0.0833,0
149331,0.9167,0
149332,64.1167,0
149352,49.9667,0
149371,93.0167,0
149380,6.5333,0
149391,0.1333,0
149398,44.2667,0
149407,0.0833,0
149408,0.9833,0
149415,25.7667,0
149426,0.8667,0
149462,48.2167,0
149476,5.25,0
149489,3.2167,0
149499,4.5333,0
149505,2.7333,0
149525,4.75,0
149541,20.5333,0
149578,0.4667,0
149585,0.3667,0
149598,61.2833,0
149602,0.1667,0
149611,57.7,0
149614,0.55,0
149628,0.05,0
149637,7.65,0
149642,3.5167,0
149645,18.9,0
149660,2.2667,0
149661,0.0833,0
149703,39.4833,0
149718,0.9833,0
149719,39.5,0
149736,4.5667,0
149746,28.2167,0
149748,2.1833,0
149751,2.75,0
149782,42.25,0
149796,16.65,0
149797,0.5667,0
149802,0.1333,0
149827,0.55,0
149841,0.0833,0
149842,7.6333,0
149863,0.1833,0
149888,5.7833,0
149897,3.3833,0
149911,85.9,0
149916,0.3167,0
149917,1.4,0
149927,0.7667,0
149934,0.2333,0
149961,3.55,0
149963,7.7333,0
149964,0.1667,0
149980,0.1167,0
149989,1.1333,0
149993,0.7833,0
150010,55.5667,0
150026,1.75,0
150027,3.25,0
150047,0.6333,0
150080,17.4333,0
150092,0.2833,0
150105,61.4833,0
150106,0.05,0
150116,0.85,0
150119,3.45,0
150144,1.15,0
150156,1.0667,0
150168,5.3833,0
150171,0.0833,0
150180,4.7667,0
150200,2.3,0
150204,0.1667,0
150213,5.9667,0
150227,7.9667,0
150239,0.0667,0
150259,5.4333,0
150261,53.2333,0
150279,0.1833,0
150280,0.6,0
150285,21.4833,0
150287,6.2833,0
150291,0.1333,0
150302,0.2833,0
150304,18.1,0
150310,10.8167,0
150317,3.8667,0
150326,58.05,0
150331,0.0833,0
150340,75.0167,0
150361,1.1,0
150372,13.4667,0
150379,60.8333,0
150380,1.8,0
150394,5.4333,0
150399,21.0,0
150408,26.4167,0
150429,0.1333,0
150433,1.2167,0
150439,15.3667,0
150443,1.9,0
150456,12.2167,0
150458,0.35,0
150468,0.05,0
150482,11.0333,0
150488,104.4,0
150502,0.35,0
150529,61.75,0
150531,0.3167,0
150532,0.05,0
150534,70.4667,0
150556,1.2667,0
150565,0.0833,0
150575,0.0833,0
150576,0.1,0
150581,31.7167,0
150591,0.5833,0
150596,0.7167,0
150607,6.35,0
150610,5.6667,0
150624,0.2333,0
150627,0.2333,0
150646,29.1833,0
150658,0.95,0
150660,0.0667,0
150665,62.75,0
150671,5.5333,0
150672,0.85,0
150673,23.75,0
150675,0.0667,0
150701,34.1667,0
150705,5.0833,0
150709,0.7333,0
150717,5.35,0
150730,73.45,0
150732,116.5333,0
150744,81.3833,0
150748,6.8,0
150769,0.1833,0
150775,0.1,0
150779,34.4167,0
150784,5.0167,0
150785,6.1167,0
150824,0.4833,0
150834,2.5833,0
150835,23.3,0
150840,9.2667,0
150853,0.05,0
150871,57.3833,0
150878,25.6167,0
150882,20.45,0
150887,0.3,0
150907,0.9333,0
150909,3.5833,0
150929,1.3667,0
150932,2.8333,0
150934,0.8,0
150935,12.1167,0
150936,50.1,0
150960,0.4333,0
150973,2.3333,0
150975,2.65,0
150982,62.5833,0
150983,90.8167,0
150986,59.0833,0
150996,7.0167,0
151004,0.55,0
151013,0.6,0
151031,7.95,0
151042,0.3667,0
151045,16.8667,0
151046,44.2833,0
151070,0.1167,0
151076,6.35,0
151078,2.7333,0
151081,0.2,0
151085,1.2333,0
151092,2.4833,0
151098,1.0667,0
151120,0.6667,0
151135,39.5333,0
151139,12.0333,0
151158,7.2333,0
151163,0.5,0
151169,0.05,0
151170,4.5833,0
151178,1.0333,0
151195,0.0833,0
151202,62.9833,0
151214,6.1667,0
151225,24.3167,0
151236,0.35,0
151241,57.1333,0
151292,1.2167,0
151305,50.8667,0
151325,43.55,0
151326,23.2,0
151330,56.2833,0
151333,85.0167,0
151340,17.55,0
151352,0.6833,0
151353,0.6,0
151360,0.1,0
151368,83.7,0
151370,1.6,0
151417,0.6,0
151421,27.3,0
151447,0.75,0
151451,2.6,0
151467,5.6333,0
151475,6.7833,0
151493,1.1,0
151518,0.95,0
151534,0.5333,0
151545,61.0333,0
151563,0.5833,0
151576,0.1667,0
151584,9.0333,0
151587,0.6167,0
151600,0.2167,0
151605,0.6333,0
151610,24.4833,0
151613,0.8833,0
151623,2.0333,0
151624,4.3667,0
151627,9.8333,0
151659,20.25,0
151673,0.3,0
151696,8.5167,0
151707,0.3667,0
151711,2.5667,0
151712,10.1833,0
151715,0.0667,0
151743,8.7667,0
151753,0.6167,0
151771,2.0667,0
151790,0.1167,0
151792,2.8167,0
151797,6.85,0
151848,0.6333,0
151885,1.7,0
151898,0.6167,0
151903,17.7,0
151919,2.1833,0
151933,0.0833,0
151935,2.6333,0
151938,0.1333,0
152009,115.6667,0
152032,0.1833,0
152059,0.65,0
152092,0.6833,0
152133,10.7667,0
152135,0.1167,0
152142,5.4167,0
152152,0.25,0
152158,0.9833,0
152189,22.45,0
152196,2.15,0
152198,6.1167,0
152200,0.4333,0
152225,2.55,0
152227,1.2167,0
152242,8.75,0
152262,3.5,0
152322,6.9833,0
152330,47.4833,0
152338,0.9,0
152339,0.45,0
152344,52.6333,0
152354,5.9333,0
152390,53.3833,0
152399,1.7,0
152401,17.3833,0
152410,0.1,0
152414,3.0333,0
152438,5.4833,0
152441,1.9333,0
152443,0.5,0
152473,3.2333,0
152476,41.4167,0
152491,1.2167,0
152492,0.7667,0
152513,23.1833,0
152545,0.2,0
152553,20.5833,0
152556,1.7833,0
152581,0.15,0
152585,1.5333,0
152589,53.2167,0
152590,11.6667,0
152592,0.0833,0
152605,2.2333,0
152607,4.6167,0
152612,1.8833,0
152613,1.5167,0
152631,0.7167,0
152652,59.8,0
152655,4.8833,0
152666,29.2167,0
152673,1.0667,0
152682,0.5833,0
152688,11.05,0
152693,0.9833,0
152708,0.0833,0
152714,65.0667,0
152717,0.0667,0
152735,0.3,0
152751,34.4833,0
152761,2.0333,0
152775,0.5,0
152780,0.6167,0
152785,0.4667,0
152791,71.8333,0
152812,0.0833,0
152816,0.8333,0
152820,8.45,0
152823,132.7667,0
152827,72.4,0
152846,52.9833,0
152849,18.0667,0
152888,5.95,0
152899,0.1167,0
152905,1.6,0
152909,0.2833,0
152923,11.9667,0
152957,0.45,0
152960,44.8,0
152963,0.15,0
152972,5.3667,0
152976,57.5167,0
152985,0.05,0
152998,0.15,0
153014,15.15,0
153033,19.85,0
153034,0.5167,0
153037,8.7833,0
153039,0.1,0
153042,5.9333,0
153055,66.05,0
153071,4.9167,0
153082,0.1167,0
153089,0.3,0
153092,5.6,0
153104,35.4333,0
153112,4.55,0
153119,2.3667,0
153138,5.4,0
153143,0.3833,0
153144,10.25,0
153152,37.6,0
153177,35.1,0
153198,1.4167,0
153202,6.05,0
153225,10.0333,0
153227,0.8167,0
153256,0.05,0
153258,3.6,0
153261,0.3167,0
153274,72.9,0
153305,3.6167,0
153313,59.3333,0
153316,0.4167,0
153326,0.2833,0
153328,27.4167,0
153332,0.1667,0
153341,6.05,0
153343,2.7167,0
153348,0.85,0
153353,3.4333,0
153356,71.4833,0
153389,4.75,0
153428,6.2167,0
153440,3.5833,0
153474,0.7667,0
153476,17.2333,0
153510,65.15,0
153515,14.8333,0
153529,1.0167,0
153530,1.4333,0
153556,0.05,0
153557,4.55,0
153583,0.05,0
153595,0.3333,0
153608,0.25,0
153657,0.3333,0
153660,56.9167,0
153674,0.8667,0
153676,2.7667,0
153678,2.6333,0
153690,0.2167,0
153707,97.9667,0
153732,98.25,0
153734,0.05,0
153736,0.5,0
153742,61.1833,0
153768,0.05,0
153791,74.5333,0
153800,0.1667,0
153813,0.1167,0
153814,7.6833,0
153819,27.2833,0
153827,6.05,0
153853,0.9,0
153860,1.2167,0
153875,4.35,0
153887,1.5667,0
153899,18.2833,0
153908,9.5833,0
153923,63.6833,0
153927,3.7667,0
153929,67.7333,0
153936,8.4167,0
153951,0.1,0
153961,24.25,0
153965,9.0167,0
153966,18.8833,0
153969,0.05,0
153980,0.5833,0
153989,12.5,0
153991,33.7167,0
154011,0.3667,0
154039,19.9833,0
154053,1.6,0
154064,0.6333,0
154068,1.6667,0
154075,72.0333,0
154077,13.9333,0
154079,11.8333,0
154087,4.15,0
154088,0.0667,0
154105,59.0667,0
154135,0.5167,0
154136,0.35,0
154140,0.0833,0
154147,43.6833,0
154148,7.85,0
154150,0.3667,0
154157,0.4,0
154168,8.5,0
154170,0.8,0
154199,79.7333,0
154200,0.05,0
154205,1.8667,0
154209,20.6167,0
154218,6.4833,0
154244,1.4167,0
154247,0.05,0
154252,9.9333,0
154259,80.7667,0
154260,0.1167,0
154264,19.4833,0
154267,0.15,0
154296,0.3833,0
154329,0.5833,0
154355,7.1,0
154390,10.0167,0
154393,1.5167,0
154395,8.0167,0
154399,37.9833,0
154415,120.55,0
154471,2.2833,0
154472,31.0167,0
154476,58.4,0
154480,0.8667,0
154492,0.6167,0
154500,0.05,0
154518,0.3667,0
154541,16.55,0
154572,0.5,0
154596,6.0667,0
154599,0.4833,0
154616,0.4667,0
154617,0.8,0
154627,1.8167,0
154645,20.5333,0
154648,0.9333,0
154662,70.3167,0
154664,6.0333,0
154669,0.05,0
154679,59.45,0
154695,0.4667,0
154768,2.3667,0
154813,30.9167,0
154827,0.5667,0
154837,18.8333,0
154849,0.05,0
154872,3.7833,0
154898,0.3333,0
154901,0.7667,0
154925,64.4167,0
154927,0.1167,0
154945,0.25,0
155003,1.8333,0
155026,6.4167,0
155033,27.0667,0
155064,0.1167,0
155071,7.0667,0
155082,5.2,0
155085,0.6667,0
155097,5.0833,0
155113,54.1,0
155128,41.9,0
155134,45.3833,0
155150,11.1667,0
155155,1.4667,0
155204,0.1833,0
155217,4.2,0
155225,0.8167,0
155240,0.7167,0
155257,69.7,0
155259,18.1333,0
155264,10.3667,0
155269,0.6,0
155278,6.0,0
155287,0.3833,0
155300,22.3167,0
155340,13.2333,0
155364,2.2667,0
155382,1.1,0
155389,2.25,0
155399,2.1667,0
155424,50.9,0
155447,1.5833,0
155453,0.1167,0
155471,1.0167,0
155502,70.8667,0
155505,29.2833,0
155515,9.2333,0
155526,58.6,0
155531,62.4,0
155532,2.05,0
155537,42.1833,0
155542,5.8667,0
155557,6.05,0
155562,6.0833,0
155575,18.8333,0
155576,82.6,0
155578,0.3167,0
155589,67.4333,0
155611,0.05,0
155615,0.3333,0
155639,0.6667,0
155660,0.0833,0
155676,0.0833,0
155679,39.1167,0
155685,2.7333,0
155695,6.0333,0
155710,0.1333,0
155760,11.6167,0
155763,68.1333,0
155806,0.8,0
155807,9.2333,0
155828,2.2667,0
155857,1.85,0
155866,28.2167,0
155920,1.25,0
155921,4.5167,0
155923,0.7,0
155932,58.9667,0
155940,55.4167,0
155942,0.3667,0
155971,45.0667,0
155989,34.9667,0
156025,101.25,0
156054,4.8833,0
156074,4.4833,0
156090,1.1667,0
156093,1.55,0
156143,3.2167,0
156147,11.8833,0
156149,42.35,0
156151,0.5667,0
156153,2.75,0
156158,71.9833,0
156172,0.5,0
156178,11.45,0
156179,6.8833,0
